item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
1308,760,76,5,452.28,150.08,2111.32
1309,760,74,3,1271.91,358.93,3456.8
1310,760,50,5,676.46,360.7,3021.6
1311,760,12,5,867.01,576.82,3758.23
1312,761,70,3,1150.5,130.5,3321.0
1313,761,89,4,1331.29,891.67,4433.49
1314,762,18,4,364.51,5.78,1452.26
1315,762,81,5,962.42,724.22,4087.88
1316,763,55,5,522.63,167.76,2445.39
1317,763,12,2,867.01,12.05,1721.97
1318,763,89,2,1331.29,185.61,2476.97
1319,764,42,5,714.2,511.94,3059.06
1320,764,96,2,726.43,83.97,1368.89
1321,764,23,4,887.05,191.6,3356.6
1322,764,66,4,1042.3,167.74,4001.46
1323,765,5,2,1239.66,260.16,2335.73
1324,765,30,3,71.26,11.71,214.16
1325,766,27,2,508.96,147.51,870.41
1326,766,71,4,213.46,6.44,847.4
1327,767,87,2,1125.48,426.38,1824.58
1328,768,65,3,183.7,4.8,546.3
1329,769,82,2,89.53,29.44,149.62
1330,770,5,3,1239.66,689.95,3029.03
1331,9374,10,1,716.95,142.45,574.5
1332,772,47,2,552.03,43.35,1060.71
1333,773,86,2,183.67,16.08,351.26
1334,773,72,1,1767.87,185.91,1581.96
1335,774,68,4,320.42,148.64,1133.04
1336,775,26,5,1323.88,4.37,6615.03
1337,775,1,-5,1179.24,794.57,5101.63
1338,775,14,-4,1027.55,663.64,3446.56
1339,775,42,5,714.2,425.13,3145.87
1340,776,51,5,861.82,428.18,3880.92
1341,776,38,2,1537.97,25.92,3050.02
1342,777,5,4,1239.66,845.52,4113.12
1343,778,44,5,753.2,59.15,3706.85
1344,778,19,1,259.64,50.68,208.96
1345,779,53,1,585.07,31.54,553.53
1346,780,34,5,203.8,31.83,987.17
1347,781,2,1,860.63,16.61,844.02
1348,781,87,2,1125.48,119.19,2131.77
1349,782,30,3,71.26,9.84,203.94
1350,783,53,2,585.07,137.7,1032.44
1351,784,37,1,1087.4,195.65,891.75
1352,784,59,5,804.2,751.07,3269.93
1353,785,60,1,1338.31,159.91,1178.4
1354,786,25,1,1729.75,249.54,1480.21
1355,787,26,4,1323.88,198.07,5097.45
1356,788,58,4,442.47,69.2,1700.68
1357,789,36,4,1022.7,135.96,3954.84
1358,790,67,1,944.94,37.2,907.74
1359,791,4,4,1062.58,122.87,4127.45
1360,791,6,1,1083.61,216.43,867.18
1361,792,20,3,1432.36,696.96,3600.12
1362,792,73,2,1192.78,274.47,2111.09
1363,793,21,5,728.26,503.64,3137.66
1364,794,44,5,753.2,616.87,3149.13
1365,795,83,5,195.65,71.45,906.8
1366,796,98,1,1343.69,155.68,1188.01
1367,797,90,2,378.95,52.35,705.55
1368,798,1,4,1179.24,4.22,4712.74
1369,799,39,4,1786.03,973.42,6170.7
1370,800,35,5,1098.56,274.21,5218.59
1371,800,82,4,89.53,40.92,317.2
1372,801,96,2,726.43,96.74,1356.12
1373,801,91,3,365.88,195.89,901.75
1374,802,46,4,371.49,52.88,1433.08
1375,802,54,5,1358.6,35.55,6757.45
1376,802,41,5,159.2,64.05,731.95
1377,803,42,2,714.2,279.51,1148.89
1378,803,29,2,511.9,200.32,823.48
1379,803,90,2,378.95,72.52,685.38
1380,804,78,1,657.41,44.07,613.34
1381,805,95,3,1228.84,177.52,3509.0
1382,805,47,2,552.03,162.88,941.18
1383,806,56,4,381.0,198.28,1325.72
1384,807,30,1,71.26,6.65,64.61
1385,807,94,1,1439.69,211.11,1228.58
1386,807,2,3,860.63,202.28,2379.61
1387,808,92,5,230.09,150.23,1000.22
1388,809,93,1,712.79,62.63,650.16
1389,809,73,2,1192.78,476.73,1908.83
1390,809,38,1,1537.97,273.2,1264.77
1391,809,36,2,1022.7,30.7,1682.81
1392,810,71,3,213.46,4.98,635.4
1393,810,83,1,195.65,10.46,185.19
1394,811,45,1,383.12,20.37,362.75
1395,812,30,5,71.26,27.67,328.63
1396,813,93,4,712.79,482.46,2368.7
1397,814,14,-4,1027.55,792.02,3318.18
1398,815,45,2,383.12,18.62,747.62
1399,815,19,1,259.64,22.78,236.86
1400,815,93,2,712.79,85.72,1339.86
1401,816,87,5,1125.48,144.43,5482.97
1402,816,87,1,1125.48,207.71,917.77
1403,817,76,1,452.28,85.38,366.9
1404,817,79,5,221.22,25.28,1080.82
1405,817,76,2,452.28,119.72,784.84
1406,818,94,1,1439.69,96.58,1343.11
1407,818,34,2,203.8,24.28,383.32
1408,818,23,4,887.05,172.34,3375.86
1409,819,36,5,1022.7,63.97,5049.53
1410,9436,18,4,364.51,43.28,1414.76
1411,820,67,2,944.94,250.68,1313.36
1412,821,7,5,664.72,405.27,2918.33
1413,822,96,1,726.43,144.32,582.11
1414,823,50,1,676.46,112.11,564.35
1415,823,20,5,1432.36,1162.42,5999.38
1416,824,8,5,750.16,687.32,3063.48
1417,824,3,5,100.53,27.23,475.42
1418,824,84,4,1628.79,509.59,6005.57
1419,825,27,2,508.96,166.17,851.75
1420,826,64,4,633.38,4.35,2529.17
1421,827,7,5,664.72,35.46,3288.14
1422,828,76,5,452.28,375.14,1886.26
1423,828,38,3,1537.97,738.21,3875.7
1424,829,54,1,1358.6,106.63,1251.97
1425,830,6,4,1083.61,345.83,3988.61
1426,830,,5,321.31,281.91,1324.64
1427,831,12,4,867.01,306.89,3161.15
1428,832,57,3,584.3,130.19,1622.71
1429,833,44,2,753.2,222.29,1284.11
1430,833,17,2,286.25,71.08,501.42
1431,833,26,5,1323.88,77.96,6541.44
1432,834,61,3,736.96,377.36,1833.52
1433,834,34,4,203.8,46.38,647.24
1434,834,70,1,1150.5,175.46,975.04
1435,835,32,-2,171.88,55.15,288.61
1436,836,52,1,629.07,75.15,553.92
1437,836,69,3,401.37,27.4,1176.71
1438,836,34,3,203.8,32.51,578.89
1439,837,52,1,629.07,54.62,574.45
1440,837,57,-2,584.3,100.86,1067.74
1441,838,93,4,712.79,11.02,2840.14
1442,839,43,5,1508.03,214.31,7325.84
1443,840,33,5,889.89,512.69,3936.76
1444,840,46,2,371.49,130.29,612.69
1445,840,72,4,1767.87,580.74,6490.74
1446,841,86,4,183.67,132.83,601.85
1447,841,8,5,750.16,247.02,3503.78
1448,841,51,2,861.82,36.09,1687.55
1449,842,37,5,1087.4,180.44,5256.56
1450,843,93,1,712.79,45.24,667.55
1451,844,52,1,629.07,103.24,525.83
1452,845,41,5,159.2,140.99,655.01
1453,845,48,4,596.07,171.92,2212.36
1454,845,90,1,378.95,47.59,331.36
1455,846,71,4,213.46,33.07,820.77
1456,846,50,5,676.46,511.06,2871.24
1457,846,6,2,1083.61,262.24,1904.98
1458,847,29,1,511.9,35.28,476.62
1459,847,14,5,1027.55,43.62,5094.13
1460,848,46,1,371.49,38.31,333.18
1461,849,41,1,159.2,5.71,153.49
1462,849,35,1,1098.56,111.6,986.96
1463,849,63,3,244.65,21.24,712.71
1464,849,18,1,364.51,59.84,304.67
1465,850,66,4,1042.3,372.92,3796.28
1466,851,41,4,159.2,101.31,535.49
1467,851,84,2,1628.79,255.69,3001.89
1468,851,33,4,889.89,199.93,3359.63
1469,851,29,2,511.9,126.1,897.7
1470,852,89,2,1331.29,511.61,2150.97
1471,852,57,5,584.3,94.64,2826.86
1472,853,9,3,166.98,87.2,413.74
1473,853,77,4,1121.7,275.11,4211.69
1474,854,87,5,1125.48,889.21,4738.19
1475,855,17,4,286.25,119.15,1025.85
1476,856,1,2,1179.24,105.85,2252.63
1477,857,58,-3,442.47,174.87,1152.54
1478,857,46,4,371.49,286.53,1199.43
1479,857,,2,676.46,122.92,1230.0
1480,858,75,5,663.01,501.23,2813.82
1481,858,43,2,1508.03,240.87,2775.19
1482,859,57,1,584.3,38.76,545.54
1483,859,91,2,365.88,89.32,642.44
1484,860,84,4,1628.79,501.78,6013.38
1485,860,31,5,205.2,110.84,915.16
1486,861,46,5,371.49,86.68,1770.77
1487,861,75,5,663.01,456.92,2858.13
1488,861,23,3,887.05,32.3,2628.85
1489,862,39,4,1786.03,736.65,6407.47
1490,862,72,5,1767.87,82.67,8756.68
1491,863,23,4,887.05,117.49,3430.71
1492,863,59,2,804.2,154.54,1453.86
1493,863,52,2,629.07,16.35,1241.79
1494,864,93,4,712.79,112.61,2738.55
1495,864,73,1,1192.78,94.9,1097.88
1496,865,85,4,1350.75,667.09,4735.91
1497,865,51,2,861.82,322.57,1401.07
1498,866,24,2,1647.82,169.81,3125.83
1499,866,6,4,1083.61,88.86,4245.58
1500,867,79,2,221.22,29.55,412.89
1501,868,65,1,183.7,36.05,147.65
1502,869,31,3,205.2,42.0,573.6
1503,869,13,1,1357.26,93.88,1263.38
1504,870,73,3,1192.78,60.29,3972.35
1505,870,61,4,736.96,574.91,2372.93
1506,871,39,3,1786.03,261.25,5096.84
1507,871,2,2,860.63,330.83,1390.43
1508,871,23,1,887.05,5.87,881.18
1509,872,77,1,1121.7,65.56,1056.14
1510,872,97,4,645.35,243.28,2338.12
1511,873,93,2,712.79,105.4,1320.18
1512,873,28,3,750.38,138.05,2113.09
1513,874,66,5,1042.3,715.5,4496.0
1514,875,39,3,1786.03,770.88,4587.21
1515,875,25,2,1729.75,542.44,2917.06
1516,876,91,1,365.88,20.11,345.77
1517,877,10,1,716.95,88.07,628.88
1518,878,44,1,753.2,64.91,688.29
1519,878,,2,1228.84,247.07,2210.61
1520,879,93,5,712.79,438.5,3125.45
1521,879,6,-1,1083.61,79.99,1003.62
1522,880,39,4,1786.03,1406.34,5737.78
1523,880,50,5,676.46,23.3,3359.0
1524,881,42,3,714.2,372.89,1769.71
1525,881,36,2,1022.7,375.39,1670.01
1526,881,14,1,1027.55,24.6,1002.95
1527,882,80,2,849.32,196.34,1502.3
1528,882,49,5,95.67,76.47,401.88
1529,9861,54,3,1358.6,777.88,3297.92
1530,884,82,2,89.53,28.15,150.91
1531,885,67,1,944.94,20.3,924.64
1532,886,3,5,100.53,38.7,463.95
1533,886,84,3,1628.79,874.52,4145.67
1534,887,26,3,1323.88,160.03,3811.61
1535,888,45,4,383.12,228.35,1304.13
1536,888,72,5,1767.87,30.83,8808.52
1537,889,90,3,378.95,73.37,1063.48
1538,890,37,1,1087.4,183.42,903.98
1539,891,38,1,1537.97,24.78,1513.19
1540,891,1,2,1179.24,242.02,2116.46
1541,891,64,4,633.38,348.22,2185.3
1542,891,65,3,183.7,74.56,476.54
1543,892,25,5,1729.75,450.48,8198.27
1544,892,68,5,320.42,316.28,1285.82
1545,893,26,5,1323.88,946.65,5672.75
1546,894,97,1,645.35,19.8,625.55
1547,895,67,3,944.94,116.37,2718.45
1548,895,25,3,1729.75,1011.96,4177.29
1549,896,8,1,750.16,83.05,667.11
1550,897,5,3,1239.66,382.84,3336.14
1551,898,18,2,364.51,97.02,632.0
1552,898,87,3,1125.48,111.7,3264.74
1553,898,47,4,552.03,34.59,2173.53
1554,898,89,5,1331.29,721.66,5934.79
1555,899,43,2,1508.03,355.18,2660.88
1556,900,66,2,1042.3,65.69,2018.91
1557,900,97,2,645.35,240.44,1050.26
1558,900,,5,585.07,174.68,2750.67
1559,901,91,2,365.88,32.09,699.67
1560,902,48,4,596.07,310.21,2074.07
1561,903,25,4,1729.75,698.74,6220.26
1562,903,23,5,887.05,20.07,4415.18
1563,903,26,5,1323.88,892.2,5727.2
1564,903,79,3,221.22,0.98,662.68
1565,904,56,5,381.0,88.18,1816.82
1566,904,90,5,378.95,185.86,1708.89
1567,905,75,1,663.01,121.51,541.5
1568,905,96,1,726.43,54.21,672.22
1569,905,48,2,596.07,148.47,1043.67
1570,906,71,3,213.46,18.13,622.25
1571,907,85,2,1350.75,12.15,2689.35
1572,907,50,3,676.46,314.53,1714.85
1573,908,63,5,244.65,184.35,1038.9
1574,908,49,2,95.67,27.62,163.72
1575,909,3,1,100.53,2.32,98.21
1576,910,32,4,171.88,88.3,599.22
1577,911,79,2,221.22,65.39,377.05
1578,912,95,3,1228.84,415.37,3271.15
1579,913,58,2,442.47,62.22,822.72
1580,913,28,3,750.38,6.94,2244.2
1581,913,58,2,442.47,123.99,760.95
1582,913,6,4,1083.61,98.12,4236.32
1583,914,46,2,371.49,19.04,723.94
1584,914,2,3,860.63,73.53,2508.36
1585,914,84,2,1628.79,136.97,3120.61
1586,915,10,4,716.95,564.86,2302.94
1587,915,40,4,321.31,149.66,1135.58
1588,915,92,5,230.09,76.05,1074.4
1589,916,31,5,205.2,12.32,1013.68
1590,917,2,2,860.63,138.51,1582.75
1591,917,44,5,753.2,405.01,3360.99
1592,918,36,4,1022.7,529.31,3561.49
1593,919,59,1,804.2,10.86,793.34
1594,919,36,1,1022.7,12.36,1010.34
1595,920,40,2,321.31,56.75,585.87
1596,921,97,4,645.35,405.7,2175.7
1597,922,22,4,692.87,397.35,2374.13
1598,923,67,3,944.94,212.55,2622.27
1599,924,14,5,1027.55,852.38,4285.37
1600,924,37,1,1087.4,178.22,909.18
1601,925,57,5,584.3,266.89,2654.61
1602,926,57,1,584.3,97.28,487.02
1603,927,63,2,244.65,10.17,479.13
1604,928,14,2,1027.55,236.21,1818.89
1605,928,47,3,552.03,113.25,1542.84
1606,929,37,5,1087.4,386.26,5050.74
1607,930,96,3,726.43,94.16,2085.13
1608,930,24,2,1647.82,33.81,3261.83
1609,931,49,3,95.67,8.98,278.03
1610,932,54,1,1358.6,169.26,1189.34
1611,932,74,2,1271.91,504.35,2039.47
1612,933,25,2,1729.75,40.97,3418.53
1613,933,73,4,1192.78,868.73,3902.39
1614,933,67,3,944.94,154.51,2680.31
1615,933,10,1,716.95,129.84,587.11
1616,934,49,4,95.67,30.91,351.77
1617,934,24,1,1647.82,275.68,1372.14
1618,935,76,2,452.28,161.12,743.44
1619,936,87,2,1125.48,121.77,2129.19
1620,936,28,1,750.38,118.56,631.82
1621,936,60,3,1338.31,496.16,3518.77
1622,937,63,3,244.65,24.13,709.82
1623,937,89,4,1331.29,711.1,4614.06
1624,938,16,1,274.68,3.5,271.18
1625,938,20,2,1432.36,303.45,2561.27
1626,939,35,3,1098.56,524.45,2771.23
1627,940,88,5,1687.23,673.41,7762.74
1628,941,54,1,1358.6,107.61,1250.99
1629,941,32,2,171.88,45.29,298.47
1630,942,10,4,716.95,351.4,2516.4
1631,942,7,2,664.72,256.62,1072.82
1632,943,11,5,1165.56,872.11,4955.69
1633,944,85,4,1350.75,495.35,4907.65
1634,945,22,2,692.87,263.1,1122.64
1635,945,42,4,714.2,5.49,2851.31
1636,945,75,5,663.01,20.8,3294.25
1637,946,52,4,629.07,304.57,2211.71
1638,947,78,2,657.41,179.23,1135.59
1639,948,98,2,1343.69,70.27,2617.11
1640,948,10,5,716.95,317.67,3267.08
1641,948,52,3,629.07,256.52,1630.69
1642,949,67,-2,944.94,164.8,1725.08
1643,949,37,1,1087.4,111.74,975.66
1644,949,82,1,89.53,6.3,83.23
1645,950,67,1,944.94,102.45,842.49
1646,951,24,2,1647.82,319.37,2976.27
1647,952,61,1,736.96,91.2,645.76
1648,953,88,1,1687.23,72.86,1614.37
1649,954,23,2,887.05,243.14,1530.96
1650,955,21,4,728.26,479.62,2433.42
1651,956,51,5,861.82,751.64,3557.46
1652,957,66,1,1042.3,163.01,879.29
1653,958,10,5,716.95,18.25,3566.5
1654,958,93,1,712.79,37.46,675.33
1655,959,39,3,1786.03,888.44,4469.65
1656,959,30,2,71.26,19.65,122.87
1657,959,41,3,159.2,22.74,454.86
1658,959,25,2,1729.75,392.1,3067.4
1659,960,90,1,378.95,31.99,346.96
1660,961,14,2,1027.55,81.91,2159.02
1661,961,60,3,1338.31,677.59,3337.34
1662,962,88,1,1687.23,172.78,1514.45
1663,963,74,1,1271.91,148.29,1123.62
1664,964,53,2,585.07,101.25,1068.89
1665,964,9,4,166.98,61.2,606.72
1666,964,80,5,849.32,63.89,4182.71
1667,965,95,2,1228.84,67.79,2389.89
1668,966,88,1,1687.23,286.0,1401.23
1669,966,88,3,1687.23,985.85,4075.84
1670,967,60,4,1338.31,817.92,4535.32
1671,968,39,2,1786.03,690.88,2881.18
1672,969,12,5,867.01,24.5,4310.55
1673,969,,2,1239.66,293.02,2186.3
1674,969,95,2,1228.84,115.58,2342.1
1675,969,42,1,714.2,137.88,576.32
1676,970,29,1,511.9,71.34,440.56
1677,971,49,2,95.67,35.58,155.76
1678,971,46,3,371.49,192.88,921.59
1679,971,22,3,692.87,125.84,1952.77
1680,972,5,4,1239.66,915.41,4043.23
1681,972,44,5,753.2,518.01,3247.99
1682,973,54,5,1358.6,1296.31,5496.69
1683,973,11,4,1165.56,693.32,3968.92
1684,974,32,4,171.88,46.57,640.95
1685,975,60,3,1338.31,681.5,3333.43
1686,976,58,1,442.47,42.84,399.63
1687,977,90,3,378.95,110.02,1026.83
1688,978,,1,887.05,80.44,806.61
1689,978,88,4,1687.23,839.29,5909.63
1690,978,7,3,664.72,35.53,1958.63
1691,979,49,4,95.67,42.24,340.44
1692,980,34,-4,203.8,157.26,657.94
1693,981,45,2,383.12,134.4,631.84
1694,981,14,4,1027.55,92.23,4017.97
1695,982,78,4,657.41,66.11,2563.53
1696,983,8,5,750.16,220.75,3530.05
1697,983,46,4,371.49,58.43,1427.53
1698,984,97,5,645.35,120.06,3106.69
1699,985,28,3,750.38,91.25,2159.89
1700,986,78,4,657.41,463.89,2165.75
1701,987,85,5,1350.75,199.95,6553.8
1702,987,89,4,1331.29,208.9,5116.26
1703,988,56,3,381.0,196.87,946.13
1704,989,35,3,1098.56,531.78,2763.9
1705,990,78,3,657.41,212.26,1759.97
1706,990,91,2,365.88,76.18,655.58
1707,991,79,3,221.22,121.1,542.56
1708,991,10,3,716.95,108.59,2042.26
1709,992,19,3,259.64,141.73,637.19
1710,992,3,3,100.53,9.58,292.01
1711,992,3,2,100.53,14.81,186.25
1712,993,,4,442.47,201.89,1567.99
1713,994,91,3,365.88,168.28,929.36
1714,995,30,3,71.26,40.64,173.14
1715,996,64,1,633.38,65.03,568.35
1716,996,12,-2,867.01,214.39,1519.63
1717,997,39,4,1786.03,366.8,6777.32
1718,997,91,3,365.88,219.36,878.28
1719,998,79,4,221.22,61.04,823.84
1720,999,49,2,95.67,7.48,183.86
1721,1000,40,4,321.31,88.08,1197.16
1722,1000,7,5,664.72,91.65,3231.95
1723,1001,33,3,889.89,429.57,2240.1
1724,1001,38,1,1537.97,296.89,1241.08
1725,1002,88,2,1687.23,631.22,2743.24
1726,1003,15,5,813.74,585.66,3483.04
1727,1003,12,4,867.01,465.09,3002.95
1728,1003,9,5,166.98,155.06,679.84
1729,1004,4,5,1062.58,852.64,4460.26
1730,1004,72,2,1767.87,627.47,2908.27
1731,1005,86,3,183.67,49.56,501.45
1732,1006,9,5,166.98,109.45,725.45
1733,1006,67,4,944.94,188.24,3591.52
1734,1007,30,5,71.26,50.05,306.25
1735,1007,45,5,383.12,28.85,1886.75
1736,1008,87,3,1125.48,518.02,2858.42
1737,1009,82,1,89.53,0.44,89.09
1738,1010,50,3,676.46,332.83,1696.55
1739,1011,74,4,1271.91,398.07,4689.57
1740,1011,71,3,213.46,92.8,640.19
1741,1012,89,3,1331.29,542.01,3451.86
1742,1012,19,1,259.64,23.19,236.45
1743,1013,60,1,1338.31,260.57,1077.74
1744,1013,43,5,1508.03,923.36,6616.79
1745,1013,68,2,320.42,73.59,567.25
1746,1014,7,2,664.72,170.14,1159.3
1747,1015,77,4,1121.7,154.64,4332.16
1748,1015,15,2,813.74,140.39,1487.09
1749,1016,84,2,1628.79,135.42,3122.16
1750,1016,55,4,522.63,349.4,1741.12
1751,1017,13,2,1357.26,116.23,2598.29
1752,1018,48,4,596.07,446.69,1937.59
1753,1018,93,3,712.79,361.38,1776.99
1754,1019,39,4,1786.03,520.78,6623.34
1755,1020,91,2,365.88,51.05,680.71
1756,1020,40,4,321.31,112.32,1172.92
1757,1021,42,1,714.2,80.1,634.1
1758,1021,94,5,1439.69,595.4,6603.05
1759,1022,79,2,221.22,77.29,365.15
1760,1023,34,4,203.8,156.1,659.1
1761,1024,39,-4,1786.03,581.86,6562.26
1762,1024,24,5,1647.82,611.8,7627.3
1763,1025,81,2,962.42,10.63,1914.21
1764,1026,29,5,511.9,6.4,2553.1
1765,1026,49,2,95.67,34.37,156.97
1766,1027,60,3,1338.31,473.85,3541.08
1767,1028,43,3,1508.03,334.51,4189.58
1768,1028,29,2,511.9,67.88,955.92
1769,1029,97,1,645.35,55.92,589.43
1770,1029,77,3,1121.7,96.34,3268.76
1771,1030,74,1,1271.91,16.72,1255.19
1772,1030,9,1,166.98,2.66,164.32
1773,1030,,5,1192.78,727.79,5236.11
1774,1030,87,3,1125.48,408.66,2967.78
1775,1031,35,1,1098.56,6.15,1092.41
1776,1031,34,3,203.8,43.73,567.67
1777,1032,66,3,1042.3,508.84,2618.06
1778,1033,73,1,1192.78,198.76,994.02
1779,1034,43,1,1508.03,182.84,1325.19
1780,1035,57,5,584.3,581.56,2339.94
1781,1035,86,4,183.67,86.25,648.43
1782,1035,70,3,1150.5,544.08,2907.42
1783,1035,47,5,552.03,458.06,2302.09
1784,1036,80,2,849.32,301.07,1397.57
1785,1037,86,3,183.67,65.9,485.11
1786,1037,55,1,522.63,2.03,520.6
1787,1038,80,3,849.32,186.23,2361.73
1788,1039,27,3,508.96,183.5,1343.38
1789,1039,26,2,1323.88,252.41,2395.35
1790,1040,94,5,1439.69,1058.85,6139.6
1791,1041,81,1,962.42,23.1,939.32
1792,1041,21,2,728.26,58.85,1397.67
1793,1042,60,1,1338.31,38.69,1299.62
1794,1043,98,5,1343.69,867.86,5850.59
1795,1043,23,1,887.05,147.35,739.7
1796,1044,92,2,230.09,79.29,380.89
1797,1045,33,5,889.89,314.36,4135.09
1798,1046,44,-5,753.2,445.29,3320.71
1799,1046,22,2,692.87,76.21,1309.53
1800,1047,29,1,511.9,24.42,487.48
1801,1047,8,3,750.16,332.56,1917.92
1802,1048,29,2,511.9,188.73,835.07
1803,1049,81,3,962.42,494.69,2392.57
1804,1050,37,4,1087.4,152.83,3447.3
1805,1051,14,2,1027.55,110.08,1945.02
1806,1051,82,3,89.53,35.87,232.72
1807,1052,93,3,712.79,18.74,2119.63
1808,1052,49,5,95.67,87.93,390.42
1809,1053,73,1,1192.78,200.83,991.95
1810,1054,86,5,183.67,51.06,867.29
1811,1055,98,1,1343.69,77.62,1266.07
1812,1055,58,3,442.47,109.36,1218.05
1813,1056,37,3,1087.4,168.72,3093.48
1814,1057,95,3,1228.84,118.01,3568.51
1815,1057,51,3,861.82,195.93,2389.53
1816,1058,11,4,1165.56,865.72,3796.52
1817,1059,90,5,378.95,233.98,1660.77
1818,1059,63,4,244.65,175.26,803.34
1819,1060,20,2,1432.36,147.47,2717.25
1820,1061,68,2,320.42,35.25,605.59
1821,1061,59,2,804.2,14.01,1594.39
1822,1062,87,1,1125.48,192.66,932.82
1823,1063,72,4,1767.87,1326.62,5744.86
1824,1063,68,3,320.42,176.12,785.14
1825,1064,23,4,887.05,670.03,2878.17
1826,1064,48,1,596.07,86.7,509.37
1827,1065,91,1,365.88,38.62,327.26
1828,1065,72,1,1767.87,175.7,1592.17
1829,1066,33,2,889.89,71.36,1708.42
1830,1067,40,2,321.31,24.11,618.51
1831,1068,2,3,860.63,26.07,2555.82
1832,1069,26,1,1323.88,229.27,1094.61
1833,1070,49,2,95.67,8.48,182.86
1834,1071,98,2,1343.69,164.35,2523.03
1835,1071,63,1,244.65,43.82,200.83
1836,1072,76,4,452.28,338.14,1470.98
1837,1072,65,2,183.7,34.59,332.81
1838,1073,57,4,584.3,266.69,2070.51
1839,1073,27,1,508.96,9.16,499.8
1840,1073,55,4,522.63,149.8,1940.72
1841,1073,48,3,596.07,106.13,1682.08
1842,1074,17,2,286.25,11.14,561.36
1843,1074,5,1,1239.66,53.46,1186.2
1844,1075,61,2,736.96,161.75,1312.17
1845,1076,70,3,1150.5,553.57,2897.93
1846,1076,23,1,887.05,30.88,856.17
1847,1077,18,3,364.51,180.52,913.01
1848,1077,27,1,508.96,5.37,503.59
1849,1077,59,3,804.2,268.76,2143.84
1850,1078,42,3,714.2,363.75,1778.85
1851,1078,36,4,1022.7,307.68,3783.12
1852,1079,7,2,664.72,102.33,1227.11
1853,1079,21,2,728.26,128.46,1328.06
1854,1079,96,2,726.43,48.63,1404.23
1855,1080,2,3,860.63,415.55,2166.34
1856,1081,22,1,692.87,49.89,642.98
1857,1081,78,4,657.41,280.0,2349.64
1858,1082,51,1,861.82,119.72,742.1
1859,1082,29,1,511.9,11.11,500.79
1860,1082,73,5,1192.78,441.95,5521.95
1861,9355,88,3,1687.23,283.41,4778.28
1862,1083,82,4,89.53,43.77,314.35
1863,1084,66,2,1042.3,141.09,1943.51
1864,1084,29,4,511.9,106.83,1940.77
1865,1085,98,4,1343.69,279.42,5095.34
1866,1085,8,3,750.16,95.87,2154.61
1867,1086,64,5,633.38,207.62,2959.28
1868,1086,56,4,381.0,282.37,1241.63
1869,1087,70,4,1150.5,886.73,3715.27
1870,1087,14,1,1027.55,173.89,853.66
1871,1088,53,4,585.07,33.24,2307.04
1872,1088,22,2,692.87,121.7,1264.04
1873,1088,80,3,849.32,442.56,2105.4
1874,1089,45,4,383.12,17.04,1515.44
1875,1089,10,2,716.95,196.16,1237.74
1876,1089,14,5,1027.55,984.18,4153.57
1877,9581,28,4,750.38,295.99,2705.53
1878,1090,91,5,365.88,326.53,1502.87
1879,1091,5,2,1239.66,470.88,2008.44
1880,1092,76,1,452.28,49.92,402.36
1881,1092,14,4,1027.55,659.24,3450.96
1882,1092,53,-1,585.07,9.87,575.2
1883,1093,38,1,1537.97,0.5,1537.47
1884,1094,,4,1331.29,406.07,4919.09
1885,1094,44,2,753.2,244.27,1262.13
1886,1095,97,2,645.35,34.18,1256.52
1887,1095,79,1,221.22,14.1,207.12
1888,1095,98,5,1343.69,1220.96,5497.49
1889,1096,49,4,95.67,33.4,349.28
1890,1097,79,3,221.22,10.53,653.13
1891,1098,20,2,1432.36,207.87,2656.85
1892,1099,43,5,1508.03,951.75,6588.4
1893,1099,63,1,244.65,42.45,202.2
1894,1100,41,3,159.2,3.44,474.16
1895,1100,11,5,1165.56,773.2,5054.6
1896,1101,43,4,1508.03,1143.12,5632.39
1897,1101,33,2,889.89,149.12,1630.66
1898,1102,37,5,1087.4,481.32,4955.68
1899,1102,,1,1432.36,114.77,1317.59
1900,1103,68,4,320.42,115.25,1166.43
1901,1104,23,5,887.05,661.35,3773.9
1902,1104,39,5,1786.03,772.28,8157.87
1903,1104,58,4,442.47,61.82,1708.06
1904,1105,84,3,1628.79,825.15,4061.22
1905,1105,92,4,230.09,22.64,897.72
1906,1105,42,5,714.2,606.14,2964.86
1907,1106,32,4,171.88,15.3,672.22
1908,1106,82,2,89.53,18.66,160.4
1909,1106,23,4,887.05,544.66,3003.54
1910,1107,64,3,633.38,292.04,1608.1
1911,1108,83,1,195.65,7.4,188.25
1912,1108,39,2,1786.03,274.87,3297.19
1913,1109,26,5,1323.88,1310.73,5308.67
1914,1109,43,2,1508.03,131.72,2884.34
1915,1109,98,5,1343.69,804.43,5914.02
1916,1110,78,2,657.41,174.75,1140.07
1917,1111,26,2,1323.88,428.66,2219.1
1918,1112,59,4,804.2,624.58,2592.22
1919,1113,68,1,320.42,40.8,279.62
1920,1114,10,1,716.95,51.36,665.59
1921,1115,49,2,95.67,34.38,156.96
1922,1115,96,5,726.43,547.15,3085.0
1923,1116,78,5,657.41,545.29,2741.76
1924,1116,2,1,860.63,23.95,794.87
1925,1117,58,4,442.47,222.48,1547.4
1926,1118,22,4,692.87,448.9,2322.58
1927,1119,96,1,726.43,66.66,659.77
1928,1120,11,3,1165.56,76.07,3420.61
1929,1121,29,1,511.9,81.3,430.6
1930,1122,26,5,1323.88,971.33,5648.07
1931,1123,91,2,365.88,101.06,630.7
